Business Name,Area,Category,Google Maps URL,Address,Phone,Website,Rating,Review Count,Plus Code,Hours,Error
THE JOINT AL-MANDI,Madhapur,restaurants,https://www.google.com/maps/place/THE+JOINT+AL-MANDI/data=!4m7!3m6!1s0x3bcb91454361c1ff:0x837a3af98cec255!8m2!3d17.4456361!4d78.3860444!16s%2Fg%2F11lhx_1zyx!19sChIJ_8FhQ0WRyzsRVcLOmK-jNwg?authuser=0&hl=en&rclk=1,"4th Floor, Shrishti Towers, Arunodaya Housing Colony, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",077020 70233,,4.2,"2,206","C9WP+7C Hyderabad, Telangana",· 11:30 pm · Opens 12:30 pm Wed; Tuesday 12:30–11:30 pm; Wednesday 12:30–11:30 pm; Thursday 12:30–11:30 pm; Friday 12:30–11:30 pm; Saturday 12:30–11:30 pm; Sunday 12:30–11:30 pm; Monday 12:30–11:30 pm,
President Dhaba,Madhapur,restaurants,https://www.google.com/maps/place/President+Dhaba/data=!4m7!3m6!1s0x3bcb916194f6aa73:0xec009f9bf4d40925!8m2!3d17.4499576!4d78.3858566!16s%2Fg%2F11fy4gbfxy!19sChIJc6r2lGGRyzsRJQnU9JufAOw?authuser=0&hl=en&rclk=1,"36, Capital Pk Rd, Cyber Hills Colony, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",099667 76557,,3.7,"10,434","C9XP+X8 Hyderabad, Telangana",,
Tevar - The Progressive Indian Kitchen & Bar,Madhapur,restaurants,https://www.google.com/maps/place/Tevar+-+The+Progressive+Indian+Kitchen+%26+Bar/data=!4m7!3m6!1s0x3bcb936239f2ada1:0xf1434e7ddf324fa0!8m2!3d17.4333085!4d78.3796067!16s%2Fg%2F11kjrmfr8t!19sChIJoa3yOWKTyzsRoE8y331OQ_E?authuser=0&hl=en&rclk=1,"Block, Gate no. 11, SALARPURIA SATTVA KNOWLEDGE CITY, Shop 3, Unit 2, Hyderabad, Telangana 500032",089778 69340,https://tevar.co.in,4.2,"1,540","C9MH+8R Hyderabad, Telangana",,
LaSabroso,Madhapur,restaurants,https://www.google.com/maps/place/LaSabroso/data=!4m7!3m6!1s0x3bcb93fcf3e0f929:0x7443721a59a12ce3!8m2!3d17.4547152!4d78.3857218!16s%2Fg%2F11k45c8z45!19sChIJKfng8_yTyzsR4yyhWRpyQ3Q?authuser=0&hl=en&rclk=1,"Madhapur Rd, opposite to Game Point Hitech-CIty, Siddhi Vinayak Nagar, Madhapur, Hyderabad, Telangana 500019",090307 63525,,4.4,"1,256","F93P+V7 Hyderabad, Telangana",,
Mirapakaaya Spicy Telugu Cuisine Restaurant,Madhapur,restaurants,https://www.google.com/maps/place/Mirapakaaya+Spicy+Telugu+Cuisine+Restaurant/data=!4m7!3m6!1s0x3bcb90c5f416c28d:0x8f1ec8f7b5142726!8m2!3d17.4456164!4d78.3860941!16s%2Fg%2F1hjgp6m84!19sChIJjcIW9MWQyzsRJicUtffIHo8?authuser=0&hl=en&rclk=1,"5th floor Shristi towers vip hills, Hitech City Rd, opposite Karachi bakery, Arunodaya Colony, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",098566 66589,,4.3,517,"C9WP+6C Hyderabad, Telangana",· 11:30 pm · Opens 12 pm Wed; Tuesday 12–11:30 pm; Wednesday 12–11:30 pm; Thursday 12–11:30 pm; Friday 12–11:30 pm; Saturday 12–11:30 pm; Sunday 12–11:30 pm; Monday 12–11:30 pm,
Wild Goat,Madhapur,restaurants,https://www.google.com/maps/place/Wild+Goat/data=!4m7!3m6!1s0x3bcb91900b59abe1:0x5005ab822407ecec!8m2!3d17.4433922!4d78.3963576!16s%2Fg%2F11tnk44vgx!19sChIJ4atZC5CRyzsR7OwHJIKrBVA?authuser=0&hl=en&rclk=1,"behind budget cars, Guttala_Begumpet, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081",099885 52269,,4.4,428,"C9VW+9G Hyderabad, Telangana",,
Mandi King Arabian Restaurant,Madhapur,restaurants,https://www.google.com/maps/place/Mandi+King+Arabian+Restaurant/data=!4m7!3m6!1s0x3bcb937fcba8cced:0xd38009487cb8522e!8m2!3d17.445059!4d78.3864337!16s%2Fg%2F11rj_x_2_t!19sChIJ7cyoy3-TyzsRLlK4fEgJgNM?authuser=0&hl=en&rclk=1,"31, Virani House, 1-98/3/31,Plot No, Madhapur, Hyderabad, Telangana 500081",090637 00380,,4.2,743,"C9WP+2H Hyderabad, Telangana",Tuesday 12:30 pm–3 am; Wednesday 12:30 pm–3 am; Thursday 12:30 pm–3 am; Friday 12:30 pm–3 am; Saturday 12:30 pm–3 am; Sunday 12:30 pm–3 am; Monday 12:30 pm–3 am,
One Developers Pvt Ltd,Madhapur,real estate builders,https://www.google.com/maps/place/One+Developers+Pvt+Ltd/data=!4m7!3m6!1s0x3bcbede9be1da7cd:0x87bdcb3f9641ea78!8m2!3d17.4391042!4d78.3958377!16s%2Fg%2F11cph_s4w_!19sChIJzacdvuntyzsReOpBlj_LvYc?authuser=0&hl=en&rclk=1,"4th floor, Lvpei building, plot #274, Kavuri Hills Rd, CBI Colony, Madhapur, Hyderabad, Telangana 500033",,,4.5,30,"C9QW+J8 Madhapur, Hyderabad, Telangana",· Opens 10:30 am Wed; Tuesday 10:30 am–6 pm; Wednesday 10:30 am–6 pm; Thursday 10:30 am–6 pm; Friday 10:30 am–6 pm; Saturday 10:30 am–5 pm; Monday 10:30 am–6 pm,
"Southpride Realty | Property Developer in Kavuri Hills, Madhapur",Madhapur,real estate builders,"https://www.google.com/maps/place/Southpride+Realty+%7C+Property+Developer+in+Kavuri+Hills,+Madhapur/data=!4m7!3m6!1s0x3bcb91eb5064741f:0x6e6839371d3023e3!8m2!3d17.440785!4d78.390085!16s%2Fg%2F11yyg59z2j!19sChIJH3RkUOuRyzsR4yMwHTc5aG4?authuser=0&hl=en&rclk=1","8th floor, pardha Picasa, Durgam Cheruvu Rd, D Block, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081",,,5.0,6,"C9RR+82 Hyderabad, Telangana",,
Royal Nirman,Madhapur,real estate builders,https://www.google.com/maps/place/Royal+Nirman/data=!4m7!3m6!1s0x3bcb91425be92f81:0xde2ca5c82ba59a2f!8m2!3d17.4497176!4d78.3864669!16s%2Fg%2F11rfd5l72z!19sChIJgS_pW0KRyzsRL5qlK8ilLN4?authuser=0&hl=en&rclk=1,"5th floor, MPR Arcade, Jubilee Hills, Plot No. 35, H.No. 1-98/69/3/53/35, Cyber Hills Colony, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",,,4.6,128,"C9XP+VH Hyderabad, Telangana",Tuesday 10 am–7:30 pm; Wednesday 10 am–7:30 pm; Thursday 10 am–7:30 pm; Friday 10 am–7:30 pm; Saturday 10 am–7:30 pm; Sunday 10 am–6:30 pm; Monday 10 am–7:30 pm,
Bhashyam Developers Pvt Ltd,Madhapur,real estate builders,https://www.google.com/maps/place/Bhashyam+Developers+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb91aae44f82ed:0xb861e498dde76a29!8m2!3d17.4404335!4d78.3995554!16s%2Fg%2F11ryffnkpz!19sChIJ7YJP5KqRyzsRKWrn3ZjkYbg?authuser=0&hl=en&rclk=1,"107, Madhapur Rd, Guttala_Begumpet, Kavuri Hills, Jubilee Hills, Madhapur, Hyderabad, Telangana 500033",098886 99957,,4.3,46,"C9RX+5R Jubilee Hills, Hyderabad, Telangana",,
Swathi Promoters Pvt Ltd,Madhapur,real estate builders,https://www.google.com/maps/place/Swathi+Promoters+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb91a834d4b929:0xfbb926f2dc4f92f7!8m2!3d17.4468592!4d78.3854468!16s%2Fg%2F11rq7w6b16!19sChIJKbnUNKiRyzsR95JP3PImufs?authuser=0&hl=en&rclk=1,"VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",093555 58899,,4.1,49,"C9WP+P5 Madhapur, Hyderabad, Telangana",,
Aalayam Realty Pvt Ltd,Madhapur,real estate builders,https://www.google.com/maps/place/Aalayam+Realty+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb91d4e5b29c21:0xcc8bd1fa14b186d6!8m2!3d17.4516652!4d78.3882542!16s%2Fg%2F11xw9sv8gh!19sChIJIZyy5dSRyzsR1oaxFPrRi8w?authuser=0&hl=en&rclk=1,"1324, Road, 23, 100 Feet Rd, Ayyappa Society, VIP Hills, Madhapur, Hyderabad, Telangana 500081",,,4.7,12,"F92Q+M8 Hyderabad, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–6:30 pm; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm,
Myron Homes Business House,Madhapur,real estate builders,https://www.google.com/maps/place/Myron+Homes+Business+House/data=!4m7!3m6!1s0x3bcb919ecd261a49:0xef50593f73c95101!8m2!3d17.446417!4d78.3862183!16s%2Fg%2F11l6y7f4tm!19sChIJSRomzZ6RyzsRAVHJcz9ZUO8?authuser=0&hl=en&rclk=1,"5th floor, 509, Capital Park, Ayyappa Society, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",097049 19555,,4.8,29,"C9WP+HF Hyderabad, Telangana",Wednesday 10 am–6:30 pm; Thursday 10 am–6:30 pm; Friday 10 am–6:30 pm; Saturday 10 am–6:30 pm; Sunday 10 am–6:30 pm; Monday 10 am–6:30 pm,
Omna Constructions & Developers,Madhapur,real estate builders,https://www.google.com/maps/place/Omna+Constructions+%26+Developers/data=!4m7!3m6!1s0x3bcb9129a94435af:0x66bef94d7cc5da0c!8m2!3d17.4563185!4d78.3884744!16s%2Fg%2F11stjhqzt0!19sChIJrzVEqSmRyzsRDNrFfE35vmY?authuser=0&hl=en&rclk=1,"1st Floor, 2-56/4/16, Ayyappa Society, SBI Officers Colony, Siddhi Vinayak Nagar, Madhapur, Hyderabad, Telangana 500081",,,4.8,20,"F94Q+G9 Hyderabad, Telangana",,
MJR Constructions Pvt. Ltd,Madhapur,real estate builders,https://www.google.com/maps/place/MJR+Constructions+Pvt.+Ltd/data=!4m7!3m6!1s0x3bcb93e0449a5781:0x52ea7bd7184d2919!8m2!3d17.4544629!4d78.3870636!16s%2Fg%2F11bzvcs_np!19sChIJgVeaROCTyzsRGSlNGNd76lI?authuser=0&hl=en&rclk=1,"M.J.R Arcade, Plot 1000, Gurukul Society, Khanamet, Madhapur, Hyderabad, Telangana 500081",,,4.6,27,"F93P+QR Hyderabad, Telangana",,
Ayyanna Infra Private Limited,Madhapur,real estate builders,https://www.google.com/maps/place/Ayyanna+Infra+Private+Limited/data=!4m7!3m6!1s0x3bcb91672e27e559:0x1e9559d3b84c1ca3!8m2!3d17.4428002!4d78.3979262!16s%2Fg%2F11j1sndkjh!19sChIJWeUnLmeRyzsRoxxMuNNZlR4?authuser=0&hl=en&rclk=1,"No.8, Plot No.350, Avenue 1 Road, Kakatiya Hills, Guttala_Begumpet, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081",091000 32640,,4.0,76,"C9VX+45 Madhapur, Hyderabad, Telangana",· Closes 6:30 am Wed; Tuesday 12–6:30 am; 9:30 am–12 am; Wednesday 12–6:30 am; 9:30 am–12 am; Thursday 12–6:30 am; 9:30 am–12 am; Friday 12–6:30 am; 9:30 am–12 am; Saturday 12–6:30 am; 9:30 am–12 am; Sunday 12–6:30 am; Monday 12–5:30 am; 9:30 am–12 am,
Vibrrant Signature Realty India Private Limited,Madhapur,real estate builders,https://www.google.com/maps/place/Vibrrant+Signature+Realty+India+Private+Limited/data=!4m7!3m6!1s0x3bcb9109de638039:0x5bfc3d822895db36!8m2!3d17.4490524!4d78.391787!16s%2Fg%2F11t8294jh6!19sChIJOYBj3gmRyzsRNtuVKII9_Fs?authuser=0&hl=en&rclk=1,"Plot No. 3, 306, Ayyappa Society Main Rd, SBH Officers Colony, Megha Hills, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081",,,4.4,20,"C9XR+JP Madhapur, Hyderabad, Telangana",,
VIJAYABHERI CONSTRUCTIONS PVT LTD,Madhapur,real estate builders,https://www.google.com/maps/place/VIJAYABHERI+CONSTRUCTIONS+PVT+LTD/data=!4m7!3m6!1s0x3bcb91e16f4e99a1:0x5cfcb4e182a0e1ef!8m2!3d17.4525301!4d78.389678!16s%2Fg%2F11rq13378m!19sChIJoZlOb-GRyzsR7-GgguG0_Fw?authuser=0&hl=en&rclk=1,"North East avenue 470 & 471, 4th floor Road no 26/A ,Ayyappa Society Madhapur, 100 Feet Rd, Hyderabad, Telangana 500081",077992 27799,,4.7,27,"F93Q+2V Hyderabad, Telangana",,
SRI SIDDI VINAYAKA PROPERTY DEVELOPERS,Madhapur,real estate builders,https://www.google.com/maps/place/SRI+SIDDI+VINAYAKA+PROPERTY+DEVELOPERS/data=!4m7!3m6!1s0x3bcb910030ec1039:0x86ea6f4f0c6d8d14!8m2!3d17.4456738!4d78.3860182!16s%2Fg%2F11z8kjbxv9!19sChIJORDsMACRyzsRFI1tDE9v6oY?authuser=0&hl=en&rclk=1,"C9WP+7C6, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",,,4.8,5,"C9WP+7C6, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",,
Siri Sampada Group,Madhapur,real estate builders,https://www.google.com/maps/place/Siri+Sampada+Group/data=!4m7!3m6!1s0x3bcb90d379ab7177:0x27da84a4c34aaed5!8m2!3d17.442527!4d78.3981214!16s%2Fg%2F11clwnpwtb!19sChIJd3GredOQyzsR1a5Kw6SE2ic?authuser=0&hl=en&rclk=1,"5th Floor, Trendz Uptown, Rd No 7, Kakatiya Hills, Guttala_Begumpet, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081",098480 36352,,3.7,71,"C9VX+26 Hyderabad, Telangana",,
Office,Madhapur,offices,https://www.google.com/maps/place/Office/data=!4m7!3m6!1s0x3bcb9161b3efe3ff:0xfa5e9e18688af08c!8m2!3d17.4486035!4d78.3859904!16s%2Fg%2F11c73mphv9!19sChIJ_-Pvs2GRyzsRjPCKaBieXvo?authuser=0&hl=en&rclk=1,"1-98/8, 5/A, Capital Pk Rd, Cyber Hills Colony, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",,,3.9,15,"C9XP+C9 Madhapur, Hyderabad, Telangana",· Opens 6:30 am Wed; Tuesday 6:30 am–5 pm; Wednesday 6:30 am–5 pm; Thursday 6:30 am–5 pm; Friday 6:30 am–5 pm; Saturday 6:30 am–5 pm; Sunday 6:30 am–5 pm; Monday 6:30 am–5 pm,
The Headquarters Sapphire - office space for lease Madhapur | shared office space for rent,Madhapur,offices,https://www.google.com/maps/place/The+Headquarters+Sapphire+-+office+space+for+lease+Madhapur+%7C+shared+office+space+for+rent/data=!4m7!3m6!1s0x3bcb91ce6de5d18d:0xc981b97a9b9abca5!8m2!3d17.4427581!4d78.3876445!16s%2Fg%2F11l2ycjw4c!19sChIJjdHlbc6RyzsRpbyam3q5gck?authuser=0&hl=en&rclk=1,"3rd Floor, Krishe Sapphire Metro Station Durgamma Cheruvu, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081",083744 67323,,5.0,1,"C9VQ+43 Hyderabad, Telangana",,
Dwaraka One - Best Serviced Office Spaces in Hyderabad,Madhapur,offices,https://www.google.com/maps/place/Dwaraka+One+-+Best+Serviced+Office+Spaces+in+Hyderabad/data=!4m7!3m6!1s0x3bcb93d2ab1c87d7:0xf373a34d2a3b635c!8m2!3d17.4438001!4d78.3841335!16s%2Fg%2F11qyvm8q68!19sChIJ14ccq9KTyzsRXGM7Kk2jc_M?authuser=0&hl=en&rclk=1,"Survey no. 85, Plot no. 6 & 7, near Raheja Mindspace, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081",083411 01738,,4.0,64,"C9VM+GM Hyderabad, Telangana",,
Dwaraka Icon - Best Plug and Play Office Space in Hitech City,Madhapur,offices,https://www.google.com/maps/place/Dwaraka+Icon+-+Best+Plug+and+Play+Office+Space+in+Hitech+City/data=!4m7!3m6!1s0x3bcb915fc583e2b1:0x9620395ce48fd612!8m2!3d17.4355506!4d78.3954431!16s%2Fg%2F11g08z5p47!19sChIJseKDxV-RyzsREtaP5Fw5IJY?authuser=0&hl=en&rclk=1,"Plot no. 131, Kavuri Hills Rd, CBI Colony, HITEC City, Hyderabad, Telangana 500033",097049 83995,,4.3,155,"C9PW+65 Hyderabad, Telangana",· Opens 9:30 am Wed,
Sanali Spazio,Madhapur,offices,https://www.google.com/maps/place/Sanali+Spazio/data=!4m7!3m6!1s0x3bcb91577843a5c1:0x7c5d66a2f56dfe4e!8m2!3d17.4332378!4d78.3871752!16s%2Fg%2F11f120rwd1!19sChIJwaVDeFeRyzsRTv5t9aJmXXw?authuser=0&hl=en&rclk=1,"Inorbit Mall Rd, Software Units Layout, Madhapur, Hyderabad, Telangana 500081",090323 33985,,4.1,255,"C9MP+7V Madhapur, Hyderabad, Telangana",,
CoKarma - Coworking Space,Madhapur,offices,https://www.google.com/maps/place/CoKarma+-+Coworking+Space/data=!4m7!3m6!1s0x3bcb91f39ceab893:0x5c75c6adb02d1e65!8m2!3d17.4346583!4d78.3881377!16s%2Fg%2F11j2nb2jw5!19sChIJk7jqnPORyzsRZR4tsK3GdVw?authuser=0&hl=en&rclk=1,"Plot No 5, Inorbit Mall Rd, opposite Durgam Cheruvu, Doctor's Colony, HITEC City, Hyderabad, Telangana 500081",099890 16041,,4.5,170,"C9MQ+V7 Hyderabad, Telangana",,
RENT A DESK - Mind Space,Madhapur,offices,https://www.google.com/maps/place/RENT+A+DESK+-+Mind+Space/data=!4m7!3m6!1s0x3bcb934013867eef:0x82fdc7498bfdc0ed!8m2!3d17.4416029!4d78.3825443!16s%2Fg%2F11p5qh0279!19sChIJ736GE0CTyzsR7cD9i0nH_YI?authuser=0&hl=en&rclk=1,"Plot # 37 & 38, Serinity Square, Madhapur, Hyderabad, Telangana 500081",098854 21400,https://www.rentadesk.in/,4.1,132,"C9RM+J2 Hyderabad, Telangana",· Opens 9:30 am Wed,
"WeWork Raheja Mindspace - Coworking & Office Space in Madhpur, Hyderabad",Madhapur,offices,"https://www.google.com/maps/place/WeWork+Raheja+Mindspace+-+Coworking+%26+Office+Space+in+Madhpur,+Hyderabad/data=!4m7!3m6!1s0x3bcb93547b7c9039:0x852fa9e76e4ca65!8m2!3d17.4411408!4d78.380919!16s%2Fg%2F11krwxc9t8!19sChIJOZB8e1STyzsRZcrkdp76Ugg?authuser=0&hl=en&rclk=1","Survey No. 64, Building Number 9, 13th Floor, Building 9, Madhapur, Hyderabad, Telangana 500081",,https://wework.co.in,4.5,124,"C9RJ+F9 Hyderabad, Telangana",,
SBC CoWorking Space madhapur,Madhapur,offices,https://www.google.com/maps/place/SBC+CoWorking+Space+madhapur/data=!4m7!3m6!1s0x3bcb917245a2b3f7:0x8ceff617c4e4e90d!8m2!3d17.448885!4d78.3917657!16s%2Fg%2F11fnbd_8fw!19sChIJ97OiRXKRyzsRDenkxBf274w?authuser=0&hl=en&rclk=1,"Plot no 305, swamy ayyappa nilayam, Ayyappa Society Main Rd, Hyderabad, Telangana 500081",,,4.1,13,"C9XR+HP Hyderabad, Telangana",,
Dwaraka Central,Madhapur,offices,https://www.google.com/maps/place/Dwaraka+Central/data=!4m7!3m6!1s0x3bcb91cf3120af75:0xce35daff911363bb!8m2!3d17.4470792!4d78.3880527!16s%2Fg%2F11f5wnd8f4!19sChIJda8gMc-RyzsRu2MTkf_aNc4?authuser=0&hl=en&rclk=1,"Plot no. 57, Hitech City Rd, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081",097049 83995,,4.7,27,"C9WQ+R6 Madhapur, Hyderabad, Telangana",· Opens 9:30 am Wed,
UIDAI - Aadhaar Seva Kendra,Madhapur,offices,https://www.google.com/maps/place/UIDAI+-+Aadhaar+Seva+Kendra/data=!4m7!3m6!1s0x3bcb915feb11dbff:0x8425023939e1d014!8m2!3d17.4437403!4d78.3851244!16s%2Fg%2F1tcxy89k!19sChIJ_9sR61-RyzsRFNDhOTkCJYQ?authuser=0&hl=en&rclk=1,"Plot no 25,26,27, TIN BUILDING, VITTAL RAO NAGAR Hitech City, Vittal Rao Nagar Rd, Madhapur, Telangana 500081",,https://uidai.gov.in,4.1,"6,435","C9VP+F2 Madhapur, Hyderabad, Telangana",· Opens 9:30 am Wed; Tuesday 9:30 am–5:30 pm; Wednesday 9:30 am–5:30 pm; Thursday 9:30 am–5:30 pm; Friday 9:30 am–5:30 pm; Saturday 9:30 am–5:30 pm; Sunday 9:30 am–5:30 pm; Monday 9:30 am–5:30 pm,
"vCollab Coworking Space, Office Space",Madhapur,offices,"https://www.google.com/maps/place/vCollab+Coworking+Space,+Office+Space/data=!4m7!3m6!1s0x3bcb91232b10123f:0x854615e62d2420b9!8m2!3d17.4465897!4d78.3865065!16s%2Fg%2F11vzg2995v!19sChIJPxIQKyORyzsRuSAkLeYVRoU?authuser=0&hl=en&rclk=1","Jain Sadguru Images Capital Park, 502B, Capital Pk Rd, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",090634 27431,,4.8,27,"C9WP+JJ Hyderabad, Telangana",,
The Headquarters Capital Park - office space for rent | desk rentals,Madhapur,offices,https://www.google.com/maps/place/The+Headquarters+Capital+Park+-+office+space+for+rent+%7C+desk+rentals/data=!4m7!3m6!1s0x3bcb917b1332a12f:0x4ecd9e08c25836c7!8m2!3d17.4469516!4d78.3862453!16s%2Fg%2F11vf204n27!19sChIJL6EyE3uRyzsRxzZYwgiezU4?authuser=0&hl=en&rclk=1,"5th floor, Jain Sadguru Capital Park, Capital Pk Rd, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081",094904 14411,,4.0,5,"C9WP+QF Hyderabad, Telangana",,
Rayalaseema Spice - Kondapur,Kondapur,restaurants,https://www.google.com/maps/place/Rayalaseema+Spice+-+Kondapur/data=!4m7!3m6!1s0x3bcb938286cdb4b3:0x8a1035c61dc760d0!8m2!3d17.469946!4d78.3597325!16s%2Fg%2F11w7d2l72j!19sChIJs7TNhoKTyzsR0GDHHcY1EIo?authuser=0&hl=en&rclk=1,"Kondapur, Raghavendra Colony, Kondapur, Hyderabad, Telangana 500084",090636 93691,,4.8,"1,313","F995+XV Hyderabad, Telangana",· 11:30 pm · Opens 12 pm Wed; Tuesday 12–11:30 pm; Wednesday 12–11:30 pm; Thursday 12–11:30 pm; Friday 12–11:30 pm; Saturday 12–11:30 pm; Sunday 12–11:30 pm; Monday 12–11:30 pm,
Chaitanya Food Court | Kondapur | Hyderabad,Kondapur,restaurants,https://www.google.com/maps/place/Chaitanya+Food+Court+%7C+Kondapur+%7C+Hyderabad/data=!4m7!3m6!1s0x3bcb93000ea90d97:0xb0434c24128d3978!8m2!3d17.4624103!4d78.3509356!16s%2Fg%2F11y49jq71y!19sChIJlw2pDgCTyzsReDmNEiRMQ7A?authuser=0&hl=en&rclk=1,"1-55-199, SY NO-199 P, Botanical Garden Rd, beside CHIREC PUBLIC SCHOOL, Kondapur, Sri Ram Nagar, Gachibowli, Hyderabad, Telangana 500084",062812 15345,,4.5,"3,712","F962+X9 Hyderabad, Telangana",· Closes 12:30 am; Tuesday 11:30 am–12:30 am; Wednesday 11:30 am–12:30 am; Thursday 11:30 am–12:30 am; Friday 11:30 am–12:30 am; Saturday 11:30 am–12:30 am; Sunday 11:30 am–12:30 am; Monday 11:30 am–12:30 am,
Stuff Mama,Kondapur,restaurants,https://www.google.com/maps/place/Stuff+Mama/data=!4m7!3m6!1s0x3bcb93344bb866f1:0xafbac4d66d5f7202!8m2!3d17.470225!4d78.3505853!16s%2Fg%2F11lcmc1n4f!19sChIJ8Wa4SzSTyzsRAnJfbdbEuq8?authuser=0&hl=en&rclk=1,"4-1/MH/98, Kondapur, MADHAVA HILLS, Hyderabad, Telangana 500084",070134 90387,,4.7,285,"F9C2+36 Hyderabad, Telangana",· Closes 3:30 am; Tuesday 10:30 am–3:30 am; Wednesday 10:30 am–3:30 am; Thursday 10:30 am–3:30 am; Friday 10:30 am–3:30 am; Saturday 10:30 am–3:30 am; Sunday 10:30 am–3:30 am; Monday 10:30 am–3:30 am,
Platform 65 - The Train Theme Restaurant,Kondapur,restaurants,https://www.google.com/maps/place/Platform+65+-+The+Train+Theme+Restaurant/data=!4m7!3m6!1s0x3bcb931c60c24539:0xbc50d341a858f2c6!8m2!3d17.4560816!4d78.3650844!16s%2Fg%2F11rhp_c5c7!19sChIJOUXCYByTyzsRxvJYqEHTULw?authuser=0&hl=en&rclk=1,"3rd Floor Ektha pearl, Gachibowli - Miyapur Road opp:Sarath City Capital Mall, kothaguda, Kondapur, Hyderabad, Telangana 500084",099664 07778,https://kondapur.platform65.in,4.1,"12,946","F948+C2 Hyderabad, Telangana",7–11:30 pm,
The GrandLine Buffet,Kondapur,restaurants,https://www.google.com/maps/place/The+GrandLine+Buffet/data=!4m7!3m6!1s0x3bcb93c5334c2465:0x63b0273e1664324d!8m2!3d17.4568101!4d78.3643345!16s%2Fg%2F11msrv51r0!19sChIJZSRMM8WTyzsRTTJkFj4nsGM?authuser=0&hl=en&rclk=1,"5th Floor, Sarath City Capital Mall, Gachibowli - Miyapur Rd, Kondapur, Whitefields, Kondapur, Hyderabad, Telangana 500084",091931 69999,https://thegrandline.co.in,4.6,"1,417","F947+PP Hyderabad, Telangana",Friday 11:30 am–11:30 pm; Saturday 11:30 am–11:30 pm; Sunday 11:30 am–11:30 pm,
DCA Cafe & Bistro,Kondapur,restaurants,https://www.google.com/maps/place/DCA+Cafe+%26+Bistro/data=!4m7!3m6!1s0x3bcb93baa4032857:0xf03749fdd6746015!8m2!3d17.4696873!4d78.3602776!16s%2Fg%2F11lfqhfqxj!19sChIJVygDpLqTyzsRFWB01v1JN_A?authuser=0&hl=en&rclk=1,"F9C6+347, 464 - C, High-Tension Line Rd, opposite to HDFC Bank, Kondapur, Raghavendra Colony, Gachibowli, Hyderabad, Telangana 500084",081792 91792,,4.2,"1,445","F9C6+347, 464 - C, High-Tension Line Rd, opposite to HDFC Bank, Kondapur, Raghavendra Colony, Gachibowli, Hyderabad, Telangana 500084",,
Kake Di Hatti Kondapur,Kondapur,restaurants,https://www.google.com/maps/place/Kake+Di+Hatti+Kondapur/data=!4m7!3m6!1s0x3bcb9300526bc6c7:0x465f1b46ed9182fa!8m2!3d17.4699034!4d78.3597292!16s%2Fg%2F11y9ytz8nx!19sChIJx8ZrUgCTyzsR-oKR7UYbX0Y?authuser=0&hl=en&rclk=1,"1ST FLOOR, M-Square, 112-B & 49, High-Tension Line Rd, Kondapur, Raghavendra Colony, Gachibowli, Hyderabad, Telangana 500084",080080 62626,https://kakedihattikondapur.batao.ai,4.5,"1,524","F995+XV Hyderabad, Telangana",,
Nawaabi Khaana,Kondapur,restaurants,https://www.google.com/maps/place/Nawaabi+Khaana/data=!4m7!3m6!1s0x3bcb9362c07cfc19:0xef0ef240cfd7f3a3!8m2!3d17.4616003!4d78.3522723!16s%2Fg%2F11wh6fm4j5!19sChIJGfx8wGKTyzsRo_PXz0DyDu8?authuser=0&hl=en&rclk=1,"P, 6A, Sriram Nagar Rd, opp. Burfi Ghar, Kondapur, Gachibowli, Hyderabad, Telangana 500084",088978 30987,,4.6,331,"F962+JW Hyderabad, Telangana",· Closes 12:30 am; Tuesday 12:30 pm–12:30 am; Wednesday 12:30 pm–12:30 am; Thursday 12:30 pm–12:30 am; Friday 12:30 pm–12:30 am; Saturday 12:30 pm–12:30 am; Sunday 12:30 pm–12:30 am; Monday 12:30 pm–12:30 am,
